,mean_proximity,z-score,p-value,No.of.Targets,Mean_degrees
DB08370,2.06756756756757,-1.09698414678617,0.136324161137755,1,55
DB11831,2.06756756756757,-1.10346158783369,0.134913381920357,1,55
DB00786,2.33108108108108,-0.110417583889404,0.456039104234504,3,39.6666666666667
DB08271,2.64864864864865,0.870772639727699,0.808060846436968,1,10
DB00608,1.98648648648649,-1.3399056983301,0.0901380026461617,1,104
DB05869,1.98648648648649,-1.38999149392436,0.0822657301695773,1,104
DB02140,2.18918918918919,-0.598030795130483,0.274909692639275,1,21
DB03120,2.18918918918919,-0.662281267946996,0.253895489763412,1,21
DB08526,2.18918918918919,-0.563258115821162,0.286629567203059,1,21
DB12893,2.18468468468468,-1.27102084099177,0.101860617214857,3,115.666666666667
DB00277,1.99189189189189,-2.69014721800779,0.00357102520768412,5,177.8
DB02498,1.81081081081081,-1.80693327003562,0.0353863421632475,1,313
DB02690,1.81081081081081,-1.96390833884969,0.0247703613218086,1,313
DB03072,1.81081081081081,-2.02222843408977,0.0215763790366057,1,313
DB03073,1.81081081081081,-2.08103659282906,0.0187152783938417,1,313
DB03509,1.81081081081081,-1.93519093609849,0.0264834347980212,1,313
DB03722,1.81081081081081,-1.69701093807315,0.0448472963046528,1,313
DB04010,1.81081081081081,-2.11869668826161,0.0170580542058913,1,313
DB07096,1.81081081081081,-1.88819497655304,0.0294998899858671,1,313
DB07232,1.81081081081081,-1.93965300492844,0.026210937252743,1,313
DB07330,1.81081081081081,-2.08116147038264,0.0187095644552022,1,313
DB07787,1.81081081081081,-2.06372084995414,0.0195220956582977,1,313
DB09074,1.81081081081081,-1.97393933492628,0.0241943207040085,1,313
DB11760,1.81081081081081,-1.73905485740875,0.0410125570416767,1,313
DB11793,1.81081081081081,-1.94098788047634,0.02612987371159,1,313
DB12332,1.81081081081081,-1.90753938638919,0.0282253878823271,1,313
DB13877,1.81081081081081,-2.17203118487611,0.0149266553996597,1,313
DB03600,2.40540540540541,0.0844282384413466,0.533642021798225,2,24.5
DB01197,2.07432432432432,-1.1046407359009,0.13465764622395,1,40
DB02062,2.07432432432432,-1.05662621606654,0.145341105484601,1,40
DB02352,1.96959459459459,-2.25063223145099,0.012204420116205,2,159.5
DB03366,2.01351351351351,-2.35182494984259,0.00934078211859812,5,92.6
DB03424,2.07432432432432,-1.11670993297817,0.132059184706008,1,40
DB05177,2.07432432432432,-0.875355395270837,0.190690280826585,1,40
DB06828,2.07432432432432,-1.15262650174819,0.124531860341875,1,40
DB06851,2.07432432432432,-0.969460657629459,0.166157700257509,1,40
DB06917,2.07432432432432,-1.02926305048299,0.151678040632196,1,40
DB07094,2.07432432432432,-0.972593367652667,0.165377720127632,1,40
DB07099,2.07432432432432,-0.99464620769822,0.15995418273163,1,40
DB07102,2.07432432432432,-0.968997039380003,0.16627333317409,1,40
DB07104,2.07432432432432,-1.12999172730046,0.129239855186431,1,40
DB07196,2.07432432432432,-0.992609508461658,0.160450144606981,1,40
DB07237,2.07432432432432,-0.996634908887082,0.159470877482202,1,40
DB07258,2.07432432432432,-0.870387587340958,0.192044313877765,1,40
DB07259,2.07432432432432,-1.09121753558806,0.137588586814303,1,40
DB07260,2.07432432432432,-0.983607935518516,0.1626541609298,1,40
DB07292,2.07432432432432,-0.912976683385406,0.180627402358327,1,40
DB08040,2.07432432432432,-1.04411218941891,0.14821674346715,1,40
DB08466,2.07432432432432,-0.976834490473393,0.164325548907331,1,40
DB11781,2.06418918918919,-1.45288802419774,0.0731274232782186,2,38.5
DB02542,1.84459459459459,-1.9165335469891,0.0276486086863898,1,199
DB00477,1.92567567567568,-1.48635201303026,0.0685930178023287,1,171
DB00527,1.92567567567568,-1.42051326343915,0.0777291550038091,1,171
DB00622,1.92567567567568,-1.72290259074612,0.0424530708858113,1,171
DB00623,1.92567567567568,-1.59495363125864,0.0553613025900342,1,171
DB00831,1.94932432432432,-2.03418057128936,0.020966696351371,2,144
DB00836,1.92567567567568,-1.48169128514916,0.0692112285037187,1,171
DB00850,1.92567567567568,-1.78084984342518,0.0374684921308646,1,171
DB00925,1.92567567567568,-1.45550340694703,0.0727649738603931,1,171
DB01023,1.92567567567568,-1.2733663915097,0.101444028797467,1,171
