,mean_proximity,z-score,p-value,No.of.Targets,Mean_degrees
DB01178,2.27027027027027,-0.411050754872498,0.340517659228826,1,19
DB01198,2.27027027027027,-0.402263157895458,0.343745182758531,1,19
DB00123,2.52702702702703,0.838749054251336,0.799194927614076,2,18
DB04657,1.93243243243243,-1.40438001295401,0.0801028596923726,1,143
DB09270,1.93243243243243,-1.78877439059733,0.0368255784332314,1,143
DB01645,1.82432432432432,-2.99010598627363,0.00139440331632144,3,317
DB05971,1.66216216216216,-2.29314165854001,0.0109199253433293,1,535
DB07584,1.70608108108108,-3.36793266274696,0.000378670454981058,2,460.5
DB07585,1.70608108108108,-3.54553880077623,0.000195905649807338,2,460.5
DB07812,1.81081081081081,-3.2421448542177,0.000593168534362834,2,293.5
DB07859,1.81081081081081,-2.50238105796807,0.00616805343886351,2,293.5
DB07947,1.81081081081081,-2.62761193831549,0.0042993272976517,2,293.5
DB08073,1.81081081081081,-2.38729112100566,0.00848652240955257,2,293.5
DB04741,1.97297297297297,-1.33838786539757,0.0903850162436155,1,86
DB04048,2,-1.3088195991618,0.0952977331771567,1,86
DB01138,2.12837837837838,-0.792324513286253,0.214085740959437,1,41
DB04851,2.12837837837838,-0.832516216251789,0.20255881439261,1,41
DB06176,1.86036036036036,-2.66597554854468,0.00383826380151779,3,326
DB08855,2.12837837837838,-0.733147611595289,0.231734201877681,1,41
DB02580,1.97972972972973,-1.2737305678145,0.101379459649605,1,83
DB03904,1.66216216216216,-2.13355816428599,0.0164394828286336,1,506
DB01110,1.90540540540541,-1.70556679936709,0.0440443826369613,1,179
DB01686,1.90540540540541,-1.68193005384703,0.0462912020381273,1,179
DB01835,1.90540540540541,-1.50879224206369,0.0656759419654133,1,179
DB01997,1.90540540540541,-1.52367858674486,0.0637945105599418,1,179
DB02044,1.90540540540541,-1.64627108473048,0.0498539799230053,1,179
DB02207,1.90540540540541,-1.59365943034492,0.0555061677887455,1,179
DB02234,1.90540540540541,-1.75321939132084,0.0397821778649815,1,179
DB02462,1.90540540540541,-1.66512117358603,0.0479442916163029,1,179
DB02644,1.90540540540541,-1.50328487906089,0.0663827988366759,1,179
DB03100,1.90540540540541,-1.51272706256729,0.065174501205304,1,179
DB03144,1.90540540540541,-1.71917834344828,0.0427909514587907,1,179
