,mean_proximity,z-score,p-value,No.of.Targets,Mean_degrees
DB01567,3.13888888888889,3.55129339591896,0.999808328586685,2,10.5
DB01587,3.13888888888889,3.31846514112487,0.999547431903216,2,10.5
DB01588,3.13888888888889,3.42774555614624,0.999695692198294,2,10.5
DB01589,3.13888888888889,4.06803303709748,0.999976294169738,2,10.5
DB01594,3.13888888888889,3.39826260382507,0.9996609235469,2,10.5
DB01595,3.13888888888889,3.66897275169716,0.999878236484686,2,10.5
DB01708,3.13888888888889,3.07691892619348,0.998954239108285,2,10.5
DB01956,3.13888888888889,3.4215369659988,0.999688658701914,2,10.5
DB09017,3.13888888888889,4.26536826415932,0.999990021362858,2,10.5
DB09118,2.53993055555556,1.27567298668576,0.898964429226573,4,72.5
DB09166,3.13888888888889,4.26756737024478,0.999990119194946,2,10.5
DB11582,3.13888888888889,3.48732892839451,0.999756064536274,2,10.5
DB11859,3.13888888888889,3.6394785066093,0.999863404631104,2,10.5
DB11901,3.13888888888889,3.1210388804408,0.999098928805643,2,10.5
DB12404,3.13888888888889,3.82327843911006,0.999934155537261,2,10.5
DB12537,3.13888888888889,3.64175536849417,0.99986460733429,2,10.5
DB13335,3.13888888888889,3.67107906699538,0.999879235699075,2,10.5
DB13437,3.13888888888889,3.67184182342654,0.999879595641793,2,10.5
DB13643,3.13888888888889,3.22117109970079,0.999361660475943,2,10.5
DB13837,3.13888888888889,3.66068171752962,0.999874227461045,2,10.5
DB13872,3.13888888888889,3.9115698459429,0.999954150935871,2,10.5
DB14028,3.13888888888889,3.14270977726979,0.999163041404585,2,10.5
DB14672,3.13888888888889,3.51552071252476,0.999780553738388,2,10.5
DB14715,3.13888888888889,3.54227064620043,0.999801650885419,2,10.5
DB14719,3.13888888888889,3.46352758910122,0.999733429040394,2,10.5
DB15489,3.13888888888889,3.91651500330394,0.999955080886364,2,10.5
DB00147,2.09722222222222,-1.07480236705785,0.141231610240377,1,22
DB00165,2.09722222222222,-0.930528712463145,0.176048702525091,1,22
DB03909,1.97916666666667,-2.22404368158357,0.0130727527257467,3,127.333333333333
DB04770,2.09722222222222,-1.02480054562501,0.152728654459593,1,22
DB04776,2.09722222222222,-0.789517396043929,0.21490483320456,1,22
DB00756,2.32291666666667,-0.177172518715303,0.429686440523469,2,43.5
DB04141,2.11300505050505,-2.6606218986786,0.00389982443030085,11,71.9090909090909
DB08689,2.18576388888889,-1.56599407110131,0.0586750025845099,4,62.75
DB04991,2.03472222222222,-1.08788313236754,0.138323351715929,1,45
DB12010,1.95397286821705,-11.0085772518701,1.73723519287646e-28,86,166.255813953488
DB05895,2.03472222222222,-1.24286172406467,0.106959396231059,1,75
DB06599,2.03472222222222,-1.15619256642256,0.123801199862381,1,75
DB01593,2.00994744744745,-7.43506591937487,5.22579146912868e-14,37,155.405405405405
DB14487,2.00994744744745,-7.10990745404743,5.80603962946301e-13,37,155.405405405405
DB14533,1.99255952380952,-6.7744885265779,6.24235706286391e-12,28,178.464285714286
DB14548,1.99255952380952,-5.33393083518233,4.80545717479042e-08,28,178.464285714286
DB07558,2,-1.27516448455429,0.101125514517148,1,100
DB08515,1.95779914529915,-4.95231842947107,3.6667235970875e-07,13,135.923076923077
DB00244,1.69444444444444,-2.66735945257651,0.00382249287789199,1,404
DB00795,1.69444444444444,-2.69735898728449,0.00349459395127759,1,404
DB00945,1.90219907407407,-5.35545037110798,4.26717851410469e-08,12,252.666666666667
DB00995,1.86458333333333,-2.53206720207278,0.00566961283770447,2,228
DB01169,1.78317901234568,-5.87699954718727,2.08884675273058e-09,9,387.666666666667
DB05183,1.69444444444444,-2.62491690246171,0.00433350582650738,1,404
DB06151,1.92708333333333,-1.83181517983573,0.0334894804390116,2,214
DB06521,1.78125,-3.15373028668442,0.000805989952159556,2,304.5
DB01942,1.97685185185185,-2.22424314249343,0.0130660449139215,3,149.333333333333
DB04799,2.0859375,-2.93638379361164,0.00166031603859656,8,73.125
DB07401,2.0859375,-2.79988157129841,0.00255606790252028,8,73.125
DB07763,2.0859375,-2.78457723952763,0.00267987769518183,8,73.125
DB07778,2.0859375,-2.53333192983855,0.00564919537693067,8,73.125
DB08330,2.0859375,-2.66187762990345,0.00388530612854464,8,73.125
DB08453,2.0859375,-2.78491051934303,0.00267712482330758,8,73.125
DB08690,2.0859375,-2.57857663438463,0.00496041458336425,8,73.125
DB04272,2.08506944444444,-1.82395470430497,0.0340794601787988,4,88.5
DB11942,1.66666666666667,-2.53532527169007,0.00561714786761553,1,704
DB08235,1.95337301587302,-4.15360224021571,1.63640940221986e-05,7,113.714285714286
DB08236,1.95337301587302,-4.06390367026096,2.41293744380809e-05,7,113.714285714286
DB06245,1.9520202020202,-5.35520241332708,4.27303462148006e-08,11,164.909090909091
DB01017,1.91840277777778,-4.46834001959693,3.94144672565365e-06,8,206.125
DB05157,1.89583333333333,-2.43809295881132,0.00738248827847131,2,208
DB00114,2.14322916666667,-2.59576300059867,0.00471905704665079,8,29.25
DB00133,2.13194444444444,-1.37267108138268,0.0849273116186595,2,18
DB01133,2.08482142857143,-3.26510905357908,0.000547109697411813,14,65.9285714285714
DB13729,2.25,-0.456023759868344,0.324186446331815,2,32.5
DB00119,2.02083333333333,-2.08603966455069,0.0184875151394247,3,96.6666666666667
DB11672,2.2662037037037,-0.656277129687564,0.255822914980831,3,33.6666666666667
DB14635,2.2662037037037,-0.854366167033371,0.196451067959049,3,33.6666666666667
DB00482,1.84027777777778,-1.87981215148323,0.0300668418895214,1,255
DB01863,1.94618055555556,-2.49267736232236,0.00633919961535132,4,232.75
DB01933,1.84027777777778,-1.91441770998452,0.0277834022275423,1,255
DB01946,1.84027777777778,-2.00592914237953,0.0224319042370384,1,255
DB02010,1.84259259259259,-2.91907212790493,0.00175537490796232,3,248
DB03777,1.80902777777778,-2.58533985239351,0.0048641527245816,2,276.5
DB04522,1.94097222222222,-2.84938432857138,0.00219019653521679,4,199.25
DB06932,1.84027777777778,-1.93664039477368,0.0263946582591007,1,255
DB07033,1.84027777777778,-1.52132309666822,0.0640893884829193,1,255
DB07132,1.84027777777778,-2.10056508202582,0.0178395809657647,1,255
DB07300,1.84027777777778,-1.67317188401515,0.0471467317961646,1,255
DB07456,1.84027777777778,-1.98626803281179,0.023501785100054,1,255
DB07457,1.84027777777778,-1.83258671991984,0.0334320272799143,1,255
DB12695,1.84003831417625,-9.92116071679789,1.68408115344628e-23,29,297.758620689655
DB02661,2.04861111111111,-1.17642872664219,0.119711799021498,1,34
DB03708,2.04861111111111,-1.23642988169998,0.108149407238738,1,34
DB09462,2.0162037037037,-2.05815071928037,0.0197878337759584,3,77.6666666666667
DB03796,2.14236111111111,-1.03160257759708,0.151129166203127,2,27
DB08231,1.95659722222222,-4.24532669210813,1.09137581689851e-05,8,157.875
DB08342,2.11805555555556,-0.901875714431711,0.18356144673483,1,27
DB00605,2.45138888888889,0.189845899936576,0.575285056526123,1,15
DB02021,2.45138888888889,0.102327839751622,0.54075177081943,1,15
DB02383,2.30208333333333,-0.304291571005751,0.380452883123737,2,23
DB03461,2.31313131313131,-0.788197657533228,0.215290549548323,11,27.5454545454545
DB06246,2.25347222222222,-0.469491250737502,0.319359268625098,2,34.5
DB08772,2.45138888888889,0.347985778812586,0.636074568150231,1,15
DB02379,1.98958333333333,-2.00067892368174,0.0227135010804202,2,95.5
DB02670,1.93055555555556,-1.60006943983145,0.054791589803362,1,159
DB04530,2.05787037037037,-2.02865618495176,0.0212466607869522,3,82.3333333333333
DB00141,2.26736111111111,-0.546447336955017,0.292379239277641,2,21
DB00045,1.95138888888889,-1.4574792924979,0.0724920616744216,1,127
DB00210,1.80787037037037,-3.18824795154646,0.000715688689952054,3,408.333333333333
DB03963,1.96527777777778,-2.05738691652425,0.0198245113268167,2,128
DB05475,1.95138888888889,-1.31518636517479,0.0942236382025237,1,127
DB11601,1.95138888888889,-1.45078003738998,0.0734205600496765,1,127
DB04552,2.99305555555556,1.88871076421132,0.97053470225966,1,10
DB04824,2.99305555555556,2.46678493253477,0.993183389301723,1,10
DB01271,2.03472222222222,-1.20870644735228,0.113387821913634,1,66
DB01279,2.03472222222222,-1.12317048712868,0.130682547156131,1,66
DB01497,2.11805555555556,-0.758874516639918,0.223963812189544,1,36
DB01548,2.11805555555556,-1.05143576561326,0.146529248280757,1,36
DB01565,2.11805555555556,-0.96365879449314,0.167608509673926,1,36
DB01373,2.07569444444444,-3.12451760960053,0.000890484306741578,10,90.1
DB11093,2.10866013071895,-3.31030808737816,0.000465966669094428,17,68.2941176470588
DB11348,2.10866013071895,-3.47073442833968,0.000259518528819737,17,68.2941176470588
DB14481,2.10866013071895,-3.50750753648863,0.000226162770631564,17,68.2941176470588
DB01969,2.06944444444444,-0.98737722699123,0.161728872078542,1,52
DB01992,2.13425925925926,-1.54281872525863,0.0614373824194651,3,52.6666666666667
DB02637,2.06944444444444,-1.05451096897038,0.145824520667496,1,52
DB03182,2.06944444444444,-1.27472738034192,0.101202876040707,1,52
DB03499,2.06944444444444,-1.04421385970191,0.148193228001589,1,52
DB04230,2.06944444444444,-1.02018303359055,0.153820831311668,1,52
DB14017,1.89583333333333,-1.691486479683,0.0453719639440299,1,228
DB01727,2.06018518518519,-1.77625881847066,0.0378451337761276,3,42.6666666666667
DB14568,2.05555555555556,-1.03323202020158,0.150747665761076,1,51
DB00116,2.26388888888889,-0.112548603012487,0.455194217441433,1,13
DB00162,2.45486111111111,0.515161128622656,0.696779785262189,6,12
DB04489,2.25,-0.594508254010749,0.276086111663124,1,7
DB00163,2.15798611111111,-1.31714906231973,0.093894332087291,4,83.5
DB14001,2.34953703703704,0.0300617860462077,0.511991111367849,3,22.3333333333333
DB14002,2.51388888888889,0.441999495076397,0.6707552143472,1,10
DB01136,1.99768518518519,-2.294251946165,0.01088801553105,3,158.666666666667
DB00132,2.28472222222222,-0.60430215155956,0.272821388074831,3,48.3333333333333
DB04009,2.22916666666667,-0.380220732174424,0.351890785409457,1,20
DB11136,2.22916666666667,-0.577116013217148,0.281930543795512,1,20
DB14526,2.22916666666667,-0.530585285646596,0.297853097231644,1,20
DB14527,2.22916666666667,-0.522709607224361,0.300588175800411,1,20
DB14528,2.22916666666667,-0.479170901573948,0.31590852660471,1,20
DB14529,2.22916666666667,-0.508140227257403,0.305677502858451,1,20
DB14530,2.22916666666667,-0.4155038925261,0.33888653310967,1,20
DB01213,2.45138888888889,0.30297907024608,0.619047094039487,2,42
DB01711,2.92361111111111,1.65632759124616,0.951172252065592,1,10
DB02131,2.92361111111111,2.02244141785788,0.978434615056663,1,10
DB02249,2.92361111111111,2.05613610490606,0.980115300514368,1,10
DB02659,2.325,-0.658921395462291,0.254973122973541,10,47.9
DB02721,2.92361111111111,1.94835294897108,0.974313627206537,1,10
DB02757,2.92361111111111,1.73047143533077,0.958226959770457,1,10
DB02822,2.92361111111111,1.31171968816384,0.905192634344569,1,10
DB02871,2.92361111111111,1.84572926637786,0.967534237232427,1,10
DB03020,2.92361111111111,1.5141055959488,0.93500047019297,1,10
DB03061,2.92361111111111,1.66183447594033,0.951727016229891,1,10
DB03226,2.92361111111111,1.49057148541758,0.931962982340738,1,10
DB03559,2.92361111111111,1.68411086947726,0.953919877943368,1,10
DB04071,2.92361111111111,2.19174136093441,0.985800906308068,1,10
DB04113,2.92361111111111,2.18572130941886,0.985581999554241,1,10
DB04312,2.92361111111111,1.5793929961324,0.942877028569367,1,10
DB04448,2.92361111111111,1.84965982748723,0.967818703000137,1,10
DB02483,1.96527777777778,-1.48047646134233,0.0693730689824174,1,137
DB02701,1.87847222222222,-2.46803145937947,0.00679291895429498,2,217.5
DB03940,1.94097222222222,-2.07861963644968,0.0188261623391033,2,134.5
DB00755,2.40277777777778,0.0482634037509485,0.519246839938292,4,42.75
DB04447,2.12083333333333,-2.01227287197874,0.022095590229723,5,76.4
DB00142,2.13492063492063,-2.13672923809357,0.0163100102390079,7,36.4285714285714
DB04137,1.95138888888889,-2.70625803191633,0.00340230754547038,4,143.75
DB11081,2.00694444444444,-1.38412994826133,0.0831593341304974,1,79
DB03147,2.15895061728395,-2.27065071113139,0.0115840654986142,9,49.1111111111111
DB00143,2.16865079365079,-2.91978074966833,0.00175138862916432,14,38.8571428571429
DB00262,2.11111111111111,-1.03030578284786,0.151433242647554,1,19
DB01644,2.11111111111111,-0.903660487454888,0.183087728431412,1,19
DB02153,2.02546296296296,-1.84587865226959,0.032454913493454,3,59.6666666666667
DB02553,2.11111111111111,-0.951054470563209,0.170788362699844,1,19
DB02895,2.11111111111111,-0.839614371746518,0.200562319263479,1,19
DB03310,2.19097222222222,-1.75758055656091,0.0394094520236402,8,31.5
DB03867,2.11111111111111,-0.757202576440493,0.224464253447597,1,19
DB07393,2.11111111111111,-0.784886057214544,0.216260188781091,1,19
DB07714,2.11111111111111,-0.748671928343656,0.227027483590598,1,19
DB09061,2.08680555555556,-2.62464251803821,0.00433699916319417,8,89.125
DB14009,2.08730158730159,-2.56057696010915,0.00522492577975421,7,98.2857142857143
DB14011,2.08730158730159,-2.59352559391007,0.00474987341207022,7,98.2857142857143
DB00988,1.81944444444444,-1.89005645874875,0.029375204783733,1,297
DB01629,1.81944444444444,-1.65331565292719,0.0491333194771708,1,297
DB03382,2.00347222222222,-1.83401264446987,0.0333260586089164,2,155
DB05025,1.81944444444444,-2.01833142996474,0.02177837774003,1,297
DB01592,2.07175925925926,-1.83157281102223,0.0335075453351424,3,49.6666666666667
DB12965,2.22569444444444,-0.736626851206246,0.23067465072171,2,16.5
DB14488,2.07175925925926,-1.96340214581883,0.0247997323461685,3,49.6666666666667
DB14489,2.07175925925926,-1.93354431547422,0.0265845897056586,3,49.6666666666667
DB14490,2.07175925925926,-1.90561048933275,0.0283503801058628,3,49.6666666666667
DB14491,2.07175925925926,-2.04340550121448,0.0205061566755908,3,49.6666666666667
DB14501,2.07175925925926,-1.74137708191736,0.0408087513685358,3,49.6666666666667
DB00128,2.08680555555556,-2.31801609507712,0.0102242231722505,4,37.75
DB00151,2.15798611111111,-1.51461820837086,0.0649345591626686,4,30
DB02783,2.05555555555556,-1.13931908406536,0.127285045710904,1,60
DB00171,1.95265151515152,-4.27108972189011,9.72600618402391e-06,11,198.454545454545
DB00619,1.87037037037037,-2.78038388643322,0.00271473362652275,3,224.333333333333
DB01254,1.84799382716049,-5.36752516482048,3.9912186786788e-08,9,264.666666666667
DB03878,1.75694444444444,-2.2478413327589,0.0122931546075762,1,432
DB04868,1.75694444444444,-2.1122428296729,0.017332813332122,1,432
DB05184,1.80555555555556,-2.63851229886244,0.00416353399115666,2,330
DB06616,1.83888888888889,-3.85031676044908,5.89825796108114e-05,5,249.4
DB07831,1.75694444444444,-2.39549263359173,0.00829902387783875,1,432
DB08043,1.75694444444444,-2.08048893866973,0.0187403545804815,1,432
DB08339,1.75694444444444,-2.02222235288062,0.0215766930144812,1,432
DB08350,1.75694444444444,-2.48572137400168,0.00646445733747042,1,432
DB08583,1.75694444444444,-1.9930426187124,0.0231283902312247,1,432
DB08896,1.89166666666667,-3.71544110175035,0.000101424756784471,5,246.8
DB08901,1.8875,-3.52803088765814,0.000209331650396429,5,231
DB12267,1.79282407407407,-4.03213329855291,2.76364097924664e-05,6,383
DB12323,1.75694444444444,-2.13655970723575,0.0163169098955379,1,432
DB00002,1.59027777777778,-2.50979277492812,0.00604010144613584,1,865
DB00281,1.59027777777778,-2.97391141087861,0.00147014975152337,1,865
DB00317,1.59027777777778,-2.80571832704773,0.00251022786825651,1,865
DB00530,1.59027777777778,-2.62445043567284,0.00433944616528184,1,865
DB01259,1.68055555555556,-3.73595366369247,9.35025520866743e-05,2,614
DB01269,1.59027777777778,-2.22954231910985,0.0128889214166609,1,865
DB03496,1.90277777777778,-2.62220882282081,0.00436809418827786,3,330.333333333333
DB04988,1.68055555555556,-3.51941314961236,0.000216251307958324,2,614
DB05101,1.59027777777778,-2.40679271989354,0.00804665056632886,1,865
DB05294,1.59027777777778,-2.66214806522124,0.00388218580020353,1,865
DB05374,1.59027777777778,-2.65898437610924,0.00391882987556353,1,865
DB05424,1.59027777777778,-2.98106502534994,0.00143623896257724,1,865
DB05524,1.59027777777778,-2.80808133850944,0.00249188186289693,1,865
DB05944,1.68055555555556,-3.65022617873238,0.000131004745745156,2,614
DB06021,1.68055555555556,-3.24896526505595,0.000579128103141365,2,614
DB07602,1.59027777777778,-2.9159940731035,0.00177278618069221,1,865
DB07662,1.59027777777778,-3.04088912924988,0.00117940335599707,1,865
DB08916,1.68055555555556,-2.99256087044649,0.0013832374610889,2,614
DB09330,1.59027777777778,-3.20604372580402,0.000672867687388881,1,865
DB09559,1.59027777777778,-2.72863527783443,0.00317984996789345,1,865
DB10772,1.8587962962963,-3.1137437786116,0.00092364916922029,3,391
DB11731,1.625,-3.57981470468622,0.00017191896696737,2,686.5
DB11737,1.59027777777778,-2.57792078864061,0.00496983900129846,1,865
DB11828,1.59027777777778,-3.03617061733323,0.00119801869587788,1,865
DB11963,1.59027777777778,-2.79023565879845,0.00263348449072024,1,865
DB12202,1.59027777777778,-2.43220764596093,0.0075035505753116,1,865
DB13164,1.59027777777778,-2.61419321823605,0.00447192204904144,1,865
DB15035,1.78703703703704,-3.39526504488711,0.000342810963486593,3,440.666666666667
DB15327,1.59027777777778,-2.49819062688892,0.00624145238315548,1,865
DB04510,1.96875,-2.13032958253989,0.0165722064456834,2,96
DB01717,2.09027777777778,-1.67122148887127,0.0473389686338262,2,29.5
DB00594,2.09259259259259,-1.6798569528855,0.0464925754838608,3,76.3333333333333
DB01725,1.97222222222222,-1.44062675834337,0.0748450783244279,1,147
DB01905,1.97222222222222,-1.42230224215548,0.0774692641396962,1,147
DB01977,1.97222222222222,-1.58953480184564,0.0559698517014885,1,147
DB02287,1.97222222222222,-1.40595699818254,0.0798684471596887,1,147
DB02398,1.97222222222222,-1.25493400700116,0.104751358790283,1,147
DB02473,1.97222222222222,-1.41444827955547,0.0786151615233402,1,147
DB02526,1.97222222222222,-1.5822234177833,0.056799288105474,1,147
DB02551,1.97222222222222,-1.45253196037597,0.0731768745759599,1,147
DB02705,1.97222222222222,-1.28834881982768,0.0988122830082572,1,147
DB03046,1.97222222222222,-1.24750583261434,0.10610604147155,1,147
DB03082,1.97222222222222,-1.56438034998727,0.058864136282961,1,147
DB03127,1.99537037037037,-2.59031523430142,0.00479440400538836,3,221
DB03136,1.97222222222222,-1.55640440053479,0.0598059797235247,1,147
DB03159,1.97222222222222,-1.32246507219966,0.0930066663312041,1,147
DB03476,1.97222222222222,-1.54207042779569,0.061528240109784,1,147
DB03729,1.97222222222222,-1.33058331344828,0.0916630780301862,1,147
DB03782,1.97222222222222,-1.54554236979171,0.0611075643237603,1,147
DB03865,1.97222222222222,-1.34404210620535,0.0894673857107863,1,147
DB03876,1.97222222222222,-1.29409829798171,0.0978157346962612,1,147
DB04059,1.97222222222222,-1.2433037296009,0.10687796518954,1,147
DB04172,1.97222222222222,-1.3942632432278,0.0816190631105753,1,147
DB05254,1.97222222222222,-1.36098934725525,0.0867585279760621,1,147
DB06855,1.97222222222222,-1.26822945644626,0.10235801031575,1,147
DB06856,1.97222222222222,-1.48606289499623,0.0686312428194529,1,147
DB06857,1.97222222222222,-1.47357651207121,0.0702978246209884,1,147
DB07076,1.97222222222222,-1.359039575558,0.0870670241682046,1,147
DB07122,1.97222222222222,-1.33236869783909,0.0913695314276702,1,147
DB07129,1.97222222222222,-1.27282938398109,0.101539295892426,1,147
DB07625,1.97222222222222,-1.31281231478039,0.0946230996694395,1,147
DB07626,1.97222222222222,-1.5302959961658,0.0629717394472333,1,147
DB08072,1.97222222222222,-1.45112417408148,0.0733726430949283,1,147
DB08697,1.97222222222222,-1.46978611797421,0.070809845034436,1,147
DB02459,2.35416666666667,-0.0523974848541124,0.479105989080862,1,27
DB04491,2.35416666666667,-0.154796853677844,0.438490735856967,1,27
DB06503,2.35416666666667,-0.0389741939424898,0.484455481613645,1,27
DB00125,2.13194444444444,-1.09255455674707,0.137294712164586,2,45
DB00155,2.03472222222222,-1.17497191627678,0.120002975786097,1,59
DB02987,2.3125,-0.283957416887188,0.388221507154344,1,49
DB01998,2.13888888888889,-0.925161275596237,0.177441011666973,1,45
DB03345,2.03009259259259,-2.07353101728377,0.019061443786427,3,99.3333333333333
DB05481,2.13888888888889,-0.886463583581942,0.187683884665075,1,45
DB05961,2.13888888888889,-1.01661638570576,0.154667978086907,1,45
DB00028,2.26388888888889,-0.549379382269698,0.291372560140607,2,52
DB01915,2.08101851851852,-1.62695175206137,0.0518736726592126,3,51.3333333333333
DB06492,1.99305555555556,-1.23678028230064,0.108084332106799,1,90
DB00852,1.82638888888889,-4.42142820492746,4.90253221327157e-06,6,327.166666666667
DB08813,1.92361111111111,-1.62679883421651,0.0518899146623682,1,241
DB00707,2.13888888888889,-0.933941142325952,0.175167127323095,1,36
DB01048,1.92361111111111,-1.65205619699294,0.0492615476537473,1,228
DB04464,2.09280303030303,-2.95201836494435,0.00157852076834216,11,118.545454545455
DB11294,1.96759259259259,-2.39606546722235,0.00828606503721322,3,139
DB05121,2.06944444444444,-1.17335978973351,0.120325777486288,1,59
DB00048,1.97222222222222,-1.30191258528756,0.0964731348608201,1,127
DB04866,1.97222222222222,-1.34097915018625,0.0899636110492554,1,127
DB11338,1.98611111111111,-1.99447039038434,0.0230503363435095,2,120.5
DB12872,1.97222222222222,-1.35314788665717,0.0880041949709096,1,127
DB13133,1.97222222222222,-1.31662230745483,0.0939826287939814,1,127
DB08888,1.64583333333333,-2.70069901294875,0.0034596963049587,1,638
DB04487,2,-1.31180602605771,0.094792795589187,1,114
DB06116,2,-1.72261347655588,0.0424792231451092,1,114
DB13257,1.95138888888889,-1.51561466480743,0.0648084083604329,1,79
DB13949,1.95138888888889,-1.37488430056729,0.0845836586091453,1,79
DB14520,1.95138888888889,-1.38809427494267,0.0825541698366615,1,79
DB15617,1.95138888888889,-1.42754416580688,0.0767115521164584,1,79
DB00893,2.07986111111111,-1.37610052150476,0.0843952570621409,2,47
DB02285,2.125,-0.81610128188431,0.207221105419706,1,43
DB09147,2.125,-0.828517939842729,0.203688619698496,1,43
DB09517,2.125,-0.816762380283609,0.207032117388446,1,43
DB13995,2.07986111111111,-1.26424165380088,0.103071652196398,2,47
DB00175,2.04166666666667,-1.41254952523802,0.0788941095195446,2,223
DB00227,2.04166666666667,-1.60861895808456,0.0538498431229964,2,223
DB00439,2.29861111111111,-0.302305042830197,0.381209767229274,1,22
DB00641,2.04166666666667,-1.60323058644758,0.0544418774985535,2,223
DB01076,2.01851851851852,-2.15494071338782,0.0155832369450161,3,175.333333333333
DB01095,2.04166666666667,-1.65224850538372,0.0492419510149983,2,223
DB01098,2.29861111111111,-0.381016370154997,0.351595550752452,1,22
DB03169,2.29861111111111,-0.302438755539223,0.381158807249249,1,22
DB04377,2.29861111111111,-0.275574110012013,0.391437598576819,1,22
DB05317,2.23611111111111,-0.949731482934626,0.171124354201735,2,31
DB06693,2.29861111111111,-0.234996664227127,0.407105661148215,1,22
DB08860,2.29861111111111,-0.307184554317086,0.379351450710507,1,22
DB00398,1.72916666666667,-2.30080348892555,0.0107013705809984,1,418
DB04973,1.72916666666667,-2.3931977534017,0.00835111809610922,1,418
DB05190,1.72916666666667,-2.23207037820943,0.0128051559210259,1,418
DB05268,1.72916666666667,-2.15726745392127,0.0154924156727192,1,418
DB08862,1.72916666666667,-2.10205296162793,0.0177743183561194,1,418
DB08912,1.95486111111111,-1.87237433689174,0.0305774164554208,2,225
DB02512,1.95138888888889,-1.444681086861,0.0742737423710628,1,138
DB04326,1.96180555555556,-1.91220192171715,0.0279251498658476,2,109.5
DB04733,1.95138888888889,-1.71135136178109,0.0435081350757703,1,138
DB08240,1.95138888888889,-1.40988930522987,0.0792861855390854,1,138
DB09131,2.08333333333333,-0.840135328003208,0.200416257048683,1,40
DB00288,1.87847222222222,-2.59229119658362,0.00476695178619828,2,237.5
DB00591,1.97337962962963,-3.67655435352496,0.00011820275141192,6,140
DB00741,1.87847222222222,-2.57346360036381,0.00503431186420889,2,237.5
DB00959,1.87847222222222,-2.41511797593079,0.00786505689970084,2,237.5
DB01013,1.87847222222222,-2.45690523463087,0.00700698243208532,2,237.5
DB01222,1.87847222222222,-2.36294781793976,0.00906511111620291,2,237.5
DB01234,1.87847222222222,-2.55916443142992,0.00524620497200471,2,237.5
DB14538,1.87847222222222,-2.55003277784291,0.005385639578956,2,237.5
DB14539,1.87847222222222,-2.40353355872504,0.00811873829651776,2,237.5
DB14540,1.87847222222222,-2.40718642773561,0.00803798054535278,2,237.5
DB14541,1.87847222222222,-2.49215929797501,0.00634845389783955,2,237.5
DB14542,1.87847222222222,-2.238242956429,0.0126026078917362,2,237.5
DB14543,1.87847222222222,-2.51242481874862,0.00599523253085721,2,237.5
DB14544,1.87847222222222,-2.21157301646179,0.0134980907897959,2,237.5
DB14631,1.87847222222222,-2.2132494049059,0.0134402278409742,2,237.5
DB14649,1.87847222222222,-2.44659440319656,0.00721065126245631,2,237.5
DB14669,1.87847222222222,-2.55507757171799,0.00530820678153966,2,237.5
DB00180,1.77777777777778,-2.32501404190511,0.0100356046845525,1,355
DB00223,1.77777777777778,-2.22951139504937,0.0128899489909862,1,355
DB00240,1.77777777777778,-2.10983892915917,0.0174361160217589,1,355
DB00253,1.77777777777778,-2.12003618389224,0.0170014969722808,1,355
DB00324,1.77777777777778,-2.13694543465643,0.016301214982176,1,355
DB00351,1.77777777777778,-2.52461035160682,0.0057913316892352,1,355
DB00367,1.77777777777778,-2.07326379374878,0.0190738681406153,1,355
DB00394,1.77777777777778,-2.09332215006219,0.018160203331142,1,355
DB00396,1.77777777777778,-1.73550296364071,0.0413258785094905,1,355
DB00421,1.77777777777778,-2.57485043284655,0.0050141720758057,1,355
DB00443,1.77777777777778,-2.52902728969826,0.00571895667277187,1,355
DB00547,1.77777777777778,-1.95933493641214,0.0250367874324888,1,355
DB00588,1.77777777777778,-1.82028042702855,0.0343581552622047,1,355
DB00596,1.77777777777778,-2.1216083512417,0.0169353202545311,1,355
DB00620,1.77777777777778,-2.27071976253827,0.0115819739453057,1,355
DB00635,1.77777777777778,-1.74391215636137,0.0405872042791701,1,355
DB00663,1.77777777777778,-2.12778413313924,0.0166774927517466,1,355
DB00687,1.77777777777778,-2.32555062329125,0.0100212681548396,1,355
DB00717,1.77777777777778,-2.26493845214445,0.0117582283538223,1,355
DB00764,1.77777777777778,-2.16278635360601,0.0152788078363881,1,355
DB00769,1.77777777777778,-2.01456727815357,0.0219750044603253,1,355
DB00834,1.77777777777778,-2.17812787785287,0.0146982588138491,1,355
DB00838,1.77777777777778,-2.19823970201043,0.013966014407506,1,355
DB00846,1.77777777777778,-2.0503455205816,0.020165362728628,1,355
DB00860,1.77777777777778,-2.28633583574322,0.0111173094694043,1,355
DB14596,1.77777777777778,-2.13170994053473,0.0165153495620523,1,355
DB00896,1.77777777777778,-2.33717093518571,0.00971514889920974,1,355
DB01047,1.77777777777778,-2.09317704655614,0.0181666764746655,1,355
DB01130,1.77777777777778,-1.99332787474953,0.0231127779960047,1,355
DB01185,1.77777777777778,-2.14759320979721,0.0158730426583547,1,355
DB01260,1.77777777777778,-2.60292328038099,0.00462163176734814,1,355
DB01380,1.77777777777778,-2.15767954438513,0.0154763777122653,1,355
DB01384,1.77777777777778,-2.16480931590031,0.0152011455505114,1,355
DB01395,1.77777777777778,-2.11713314027397,0.0171242748923683,1,355
DB01410,1.77777777777778,-2.28094060102109,0.0112759809978948,1,355
DB02210,1.77777777777778,-2.09791845601219,0.0179561746800466,1,355
DB04630,1.77777777777778,-1.93861007123513,0.026274418142433,1,355
DB05423,1.77777777777778,-1.99471760149669,0.0230368442810373,1,355
