,mean_proximity,z-score,p-value,No.of.Targets,Mean_degrees
DB07594,1.625,-2.36757265868866,0.00895260194044148,2,213.5
DB07601,1.63888888888889,-1.69142331730583,0.04537799101082,1,227
DB07877,1.625,-2.58941324314552,0.00480698224099754,2,213.5
DB08194,1.63888888888889,-1.68741068345388,0.0457622054898256,1,227
DB08197,1.63888888888889,-1.49498415139841,0.0674592891954912,1,227
DB08436,1.63888888888889,-2.1671387536227,0.0151121378633719,1,227
DB08442,1.63888888888889,-2.01227700152381,0.0220953726949343,1,227
DB08443,1.63888888888889,-1.74962372960864,0.0400916311541228,1,227
DB08557,1.63888888888889,-1.5666327781833,0.0586002758015608,1,227
DB08786,1.63888888888889,-1.69336282890931,0.0451932128321196,1,227
DB08787,1.63888888888889,-1.50040514704614,0.0667547435404208,1,227
DB08788,1.63888888888889,-1.78433998856364,0.0371842180472072,1,227
DB08789,1.63888888888889,-1.57174600416234,0.058004734240505,1,227
DB09221,1.625,-2.89418720719976,0.00190070722115545,2,213.5
DB12442,1.63888888888889,-1.52329002931038,0.0638430802780284,1,227
DB03758,1.72222222222222,-2.18830117997963,0.0143238355053228,2,141
DB08045,1.61111111111111,-1.80608613518483,0.0354524430904176,1,200
DB08153,1.61111111111111,-1.69657703780829,0.0448883270333334,1,200
DB08292,1.61111111111111,-1.74474422060533,0.0405147010743509,1,200
DB08293,1.61111111111111,-2.45643078283222,0.00701624158615117,1,200
DB08346,1.61111111111111,-1.46265290695075,0.0717811891913883,1,200
DB08464,1.72222222222222,-1.77495652491812,0.0379525329593635,2,141
DB08465,1.72222222222222,-1.87895655455001,0.0301252128295467,2,141
DB04141,1.83333333333333,-2.65159164182944,0.00400566845465106,7,58.1428571428571
DB04799,1.85,-1.89073923878286,0.0293295808586058,5,55.2
DB07401,1.85,-2.16314637767291,0.0152649615008028,5,55.2
DB07636,1.84259259259259,-1.84644068320178,0.0324141223238389,3,51.6666666666667
DB07763,1.85,-1.86852928918053,0.0308441657655627,5,55.2
DB07778,1.85,-1.99787068942866,0.022865340537717,5,55.2
DB08330,1.85,-1.8894717547593,0.0294143220136226,5,55.2
DB08453,1.85,-2.38746406850264,0.00848253052417315,5,55.2
DB08690,1.85,-1.94457390778352,0.025913141093055,5,55.2
DB02497,1.94444444444444,-0.683628841324891,0.247104783855611,1,34
DB02846,1.94444444444444,-0.661848243607753,0.254034242091172,1,34
DB02929,1.94444444444444,-0.725673151100726,0.234019582460003,1,34
DB03484,1.94444444444444,-0.69079224356483,0.244848055317874,1,34
DB03935,1.94444444444444,-0.582385168627287,0.28015363466585,1,34
DB03959,1.94444444444444,-0.574767855020855,0.282724154711667,1,34
DB03981,1.94444444444444,-0.641380170971805,0.260637856420588,1,34
DB04985,1.69444444444444,-1.65553940351966,0.0489075652071233,1,114
DB00197,2.11111111111111,0.154989845131286,0.561585338511604,1,17
DB00363,2.11111111111111,-0.0613711278423464,0.475531822823936,1,17
DB01242,2.11111111111111,0.0971737573553502,0.538705796002511,1,17
DB01834,2.11111111111111,-0.0297293499841206,0.488141452179996,1,17
DB02633,2.11111111111111,-0.108979004209325,0.456609571675279,2,12
DB03003,2.11111111111111,0.0430479167476681,0.517168331404799,1,17
DB03619,2.11111111111111,-0.0229119771886021,0.490860243244671,1,17
DB03686,2.11111111111111,-0.134285248809339,0.446588508668127,1,17
DB03814,1.93518518518519,-1.19779327377786,0.115498753203661,3,36.6666666666667
DB04132,2.11111111111111,-0.115854874497578,0.453883779859271,1,17
DB04339,2.11111111111111,-0.0913128466288561,0.463622005250607,1,17
DB04972,2.11111111111111,0.0972308384424404,0.538728460736796,1,17
DB05460,2.11111111111111,-0.00545890725656627,0.497822221906748,1,17
DB07849,2.11111111111111,0.108741379444757,0.543296189805793,1,17
DB08370,2.11111111111111,-0.0244643410150381,0.490241113472058,1,17
DB11672,2.18055555555556,0.423299486244393,0.663961615457682,2,15.5
DB11831,2.11111111111111,-0.055650237079046,0.477810221540454,1,17
DB13014,2.11111111111111,0.0871602158779243,0.534727918953045,1,17
DB14635,2.18055555555556,0.117045794035708,0.546588117771053,2,15.5
DB03345,1.83333333333333,-1.03265884928512,0.150881788760878,1,66
DB04396,1.83333333333333,-1.0214308299724,0.153525182455442,1,66
DB00131,1.98611111111111,-0.682472524902992,0.247470105086941,2,32.5
DB02778,2.02777777777778,-0.233000569259743,0.407880481864015,1,18
DB02848,2.02777777777778,-0.245395614326639,0.403075062239822,1,18
DB04175,2.02777777777778,-0.400812565371868,0.344279063484817,1,18
DB05053,2.02777777777778,-0.295226033348121,0.383910608040349,1,18
DB05518,2.02777777777778,-0.295426415861541,0.383834078196317,1,18
DB07270,2.02777777777778,-0.310075854355023,0.378251636692209,1,18
DB07312,2.02777777777778,-0.483761349175919,0.31427762415219,1,18
DB07321,2.02777777777778,-0.317710728529647,0.375352186191415,1,18
DB08484,2.02777777777778,-0.368383289612048,0.356293727854368,1,18
DB02140,2.13888888888889,-0.0864928866500088,0.465537305256651,1,9
DB03120,2.13888888888889,0.370010381636083,0.644312622454193,1,9
DB08526,2.13888888888889,-0.0631986342913015,0.474804166142571,1,9
DB12893,2.34722222222222,1.30739537699292,0.904460766689801,2,21.5
DB01197,2.02777777777778,-0.338342053413059,0.367552718166704,1,24
DB02062,2.02777777777778,-0.302343212798575,0.38119521985426,1,24
DB02352,2.02777777777778,-0.484841988541329,0.313894217751016,1,24
DB03424,2.02777777777778,-0.264214106360619,0.395807470940642,1,24
DB05177,2.02777777777778,-0.296309153725098,0.383496998007724,1,24
DB06828,2.02777777777778,-0.309150394677292,0.378603563018741,1,24
DB06851,2.02777777777778,-0.302873680817534,0.380993064760918,1,24
DB06917,2.02777777777778,-0.382049715191471,0.351212244561176,1,24
DB07094,2.02777777777778,-0.305422819016392,0.380022072243773,1,24
DB07099,2.02777777777778,-0.281381477346019,0.389208911691777,1,24
DB07102,2.02777777777778,-0.220649569170785,0.412682650765541,1,24
DB07104,2.02777777777778,-0.306938356955322,0.379445146344597,1,24
DB07196,2.02777777777778,-0.283095037232473,0.388551992885875,1,24
DB07237,2.02777777777778,-0.333594520168072,0.369342776942792,1,24
DB07258,2.02777777777778,-0.322151788189912,0.373668853228999,1,24
DB07259,2.02777777777778,-0.27477539372539,0.391744401828251,1,24
DB07260,2.02777777777778,-0.394466089545454,0.34661847920841,1,24
DB07292,2.02777777777778,-0.377445909369704,0.352921127362675,1,24
DB08040,2.02777777777778,-0.166268496131308,0.433972828685451,1,24
DB08466,2.02777777777778,-0.336844587885601,0.368117029477435,1,24
DB11781,2.06944444444444,-0.297539354138937,0.383027383681103,2,19.5
DB00284,2.05555555555556,-0.19268873228484,0.423601374209266,1,14
DB00491,2.04166666666667,-0.40332743521009,0.343353680739812,2,23
DB05200,2.05555555555556,-0.300107684761777,0.382047508818454,1,14
DB00025,1.80555555555556,-1.93955918104088,0.0262166428351108,4,110.5
DB00945,1.55555555555556,-1.5854202111285,0.0564354460551072,1,236
DB13998,1.80555555555556,-2.29762822508803,0.0107914789003718,4,110.5
DB13999,1.80555555555556,-2.01879585298189,0.0217542211379964,4,110.5
DB01196,1.91666666666667,-0.657589732221345,0.255400897063179,1,24
DB01229,1.97222222222222,-0.63343234675838,0.263225673624822,2,26
DB01248,1.97222222222222,-0.712659647411415,0.238028196151779,2,26
DB01254,1.61111111111111,-1.5089327271393,0.0656579876638282,1,246
DB07045,1.61111111111111,-2.13780492581233,0.0162662895324827,1,246
DB00114,1.95833333333333,-0.945168576905075,0.1722864095697,2,28.5
DB03496,1.97222222222222,-0.504912407650171,0.306810179514636,1,13
DB03085,1.91666666666667,-0.822016445270459,0.205533768674788,1,36
DB05107,1.91666666666667,-0.689446944144814,0.24527102511917,1,36
DB00116,1.9537037037037,-1.00041646249329,0.158554503184042,3,43
DB02358,1.94444444444444,-0.6513498347999,0.257410342805509,1,35
DB04322,1.94444444444444,-0.691187627895139,0.244723818918435,1,35
DB08373,2.16666666666667,0.149150881664082,0.55928271144505,1,3
DB03017,2.08333333333333,-0.205968515963481,0.418407752308536,1,16
DB03704,2.08333333333333,-0.0927855844383136,0.463036951776892,1,16
DB04153,2.08333333333333,-0.153219617648966,0.439112543844016,1,16
DB00148,1.97222222222222,-0.550100210606608,0.291125321123715,1,30
DB13191,1.97222222222222,-0.490841526699549,0.311769268274466,1,30
DB03994,2.08333333333333,-0.0629210330056608,0.474914693056048,1,10
DB09095,2.08333333333333,-0.104932396194522,0.458214726208603,1,10
DB06773,1.80555555555556,-1.15904223290226,0.12321948534838,1,80
DB03223,1.63888888888889,-1.94396454626131,0.0259498633056706,1,145
DB08348,1.63888888888889,-1.72570475824786,0.0422002707913582,1,145
DB11823,1.63888888888889,-1.76667041078704,0.0386417207604498,1,145
DB12688,1.63888888888889,-1.57900405303582,0.0571675637011777,1,145
DB05798,1.97222222222222,-0.543804582858045,0.293287977416941,1,17
DB00282,2.13888888888889,0.0424953537981948,0.516948092230814,1,18
DB00399,2.13888888888889,-0.0326940044442641,0.486959302548671,1,18
DB00630,1.97222222222222,-0.643656971708822,0.259898948854242,2,53
DB00710,2.13888888888889,0.231345086288847,0.591476638626691,1,18
DB00884,2.13888888888889,-0.0316302875182091,0.487383444761006,1,18
DB01785,2.13888888888889,-0.0715522779710313,0.471479109667908,1,18
DB02508,2.13888888888889,0.13140721236342,0.552273408250773,1,18
DB02552,2.13888888888889,0.22175694742488,0.587748452020667,1,18
